"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74499404741","2020-11-07T17:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","48","57",,,,,"72",,"CLR:00","29.81","15.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/07/20 17:45:02 METAR KSCH 072245Z 00000KT 15SM CLR 14/09 A3022 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-07T18:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","48","55",,,,,"77",,"CLR:00","29.83","15.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/07/20 18:46:02 METAR KSCH 072346Z 00000KT 15SM CLR 13/09 A3024 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-07T19:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","46","52",,,,,"82",,"CLR:00","29.83","15.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/07/20 19:49:01 METAR KSCH 080049Z 00000KT 15SM CLR 11/08 A3024 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-07T20:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","45","50",,,,,"82",,"CLR:00","29.84","15.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07411/07/20 20:45:01 METAR KSCH 080145Z 00000KT 15SM CLR 10/07 A3025 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T07:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","39","41",,,,,"93",,"FEW:02 250","29.97","15.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07811/08/20 07:46:02 METAR KSCH 081246Z 00000KT 15SM FEW250 05/04 A3038 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T08:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","45","48",,,,,"87",,"FEW:02 250","29.98","15.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07211/08/20 08:48:02 METAR KSCH 081348Z 00000KT 15SM FEW250 09/07 A3039 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","45",,,,,,,,"FEW:02 250","29.93","15.00",,"210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07211/08/20 12:53:02 METAR KSCH 081753Z 21004KT 15SM FEW250 22/07 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T13:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","45","73",,,,,"36",,"*","29.93","15.00","58","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 13:46:02 METAR KSCH 081846Z 19004KT 15SM SKC 23/07 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T14:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","43","73",,,,,"33",,"*","29.92","15.00","57","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 14:58:02 METAR KSCH 081958Z 32003KT 15SM SKC 23/06 A3033 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T15:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","45","72",,,,,"38",,"*","29.92","15.00","57","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 15:49:02 METAR KSCH 082049Z 29003KT 15SM SKC 22/07 A3033 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T16:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","43","66",,,,,"43",,"CLR:00","29.92","15.00","54","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 16:45:02 METAR KSCH 082145Z 31003KT 15SM CLR 19/06 A3033 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T17:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","45","57",,,,,"63",,"CLR:00","29.94","15.00","51","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 17:47:02 METAR KSCH 082247Z 00000KT 15SM CLR 14/07 A3035 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T18:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","45","55",,,,,"67",,"CLR:00","29.94","15.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 18:48:02 METAR KSCH 082348Z 00000KT 15SM CLR 13/07 A3035 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","45","52",,,,,"77",,"CLR:00","29.95","15.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/08/20 19:52:01 METAR KSCH 090052Z 00000KT 15SM CLR 11/07 A3036 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-08T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","43","48",,,,,"82",,"CLR:00","29.95","15.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07411/08/20 20:50:01 METAR KSCH 090150Z 00000KT 15SM CLR 09/06 A3036 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T07:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","39","39",,,,,"100",,"*","29.96","15.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/09/20 07:49:02 METAR KSCH 091249Z 00000KT 15SM SKC 04/04 A3037 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T09:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","43","54",,,,,"67",,"*","29.95","15.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/09/20 09:45:02 METAR KSCH 091445Z 00000KT 15SM SKC 12/06 A3036 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","43","64",,,,,"46",,"*","29.91","15.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/09/20 11:51:02 METAR KSCH 091651Z 00000KT 15SM SKC 18/06 A3032 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T12:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","43","68",,,,,"40",,"*","29.88","15.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/09/20 12:55:02 METAR KSCH 091755Z 00000KT 15SM SKC 20/06 A3029 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T15:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","45","68",,,,,"43",,"*","29.84","15.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/09/20 15:58:02 METAR KSCH 092058Z 00000KT 15SM SKC 20/07 A3025 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T20:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","41","46",,,,,"82",,"CLR:00","29.84","15.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/09/20 20:59:01 METAR KSCH 100159Z 00000KT 15SM CLR 08/05 A3025 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-09T21:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","43","46",,,,,"87",,"CLR:00","29.84","15.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07411/09/20 21:50:01 METAR KSCH 100250Z 00000KT 15SM CLR 08/06 A3025 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T07:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","39","39",,,,,"100",,"CLR:00","29.77","15.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/10/20 07:46:02 METAR KSCH 101246Z 00000KT 15SM CLR 04/04 A3018 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T08:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","46","48",,,,,"94",,"CLR:00","29.76","15.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 08:45:02 METAR KSCH 101345Z 00000KT 15SM CLR 09/08 A3017 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T09:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","48","57",,,,,"72",,"CLR:00","29.74","15.00","52","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 09:55:02 METAR KSCH 101455Z 23003KT 15SM CLR 14/09 A3015 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T10:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","52","63",,,,,"68",,"CLR:00","29.73","15.00","57","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 10:45:02 METAR KSCH 101545Z 17003KT 15SM CLR 17/11 A3014 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T11:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","52","70",,,,,"53",,"CLR:00","29.70","15.00","60","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 11:55:02 METAR KSCH 101655Z 20004KT 15SM CLR 21/11 A3011 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T13:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","52","73",,,,,"47",,"CLR:00","29.66","15.00","61","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 13:45:02 METAR KSCH 101845Z 14004KT 15SM CLR 23/11 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T15:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","55","73",,,,,"53",,"CLR:00","29.64","15.00","62","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 15:45:02 METAR KSCH 102045Z 18005KT 15SM CLR 23/13 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T16:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","54","70",,,,,"57",,"CLR:00","29.63","15.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 16:55:02 METAR KSCH 102155Z 00000KT 15SM CLR 21/12 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T17:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","54","66",,,,,"64",,"CLR:00","29.64","15.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 17:59:02 METAR KSCH 102259Z 00000KT 15SM CLR 19/12 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T18:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","54","63",,,,,"73",,"CLR:00","29.64","15.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 18:58:02 METAR KSCH 102358Z 00000KT 15SM CLR 17/12 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T19:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","54","61",,,,,"77",,"CLR:00","29.64","10.00","57","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 19:47:01 METAR KSCH 110047Z 21004KT 10SM CLR 16/12 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T20:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","55",,,,,"82",,"CLR:00","29.65","10.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06911/10/20 20:48:01 METAR KSCH 110148Z 00000KT 10SM CLR 13/10 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-10T21:48:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","52","55",,,,,"88",,"CLR:00","29.65","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07411/10/20 21:48:01 METAR KSCH 110248Z 00000KT 10SM CLR 13/11 A3006 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T07:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","52","52",,,,,"100",,"BKN:07 37","29.58","15.00","52","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07811/11/20 07:49:02 METAR KSCH 111249Z 00000KT 15SM BKN037 11/11 A2999 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","57","57",,,,,"100",,"SCT:04 37 OVC:08 60","29.58","15.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07911/11/20 08:53:02 METAR KSCH 111353Z 00000KT 15SM SCT037 OVC060 14/14 A2999 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T09:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","61","61",,,,,"100",,,"29.57","15.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07311/11/20 09:45:02 METAR KSCH 111445Z 00000KT 15SM BKN 065 16/16 A2998 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T10:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","61","64",,,,,"88",,"SCT:04 70 OVC:08 120","29.56","15.00","62","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07911/11/20 10:47:02 METAR KSCH 111547Z 23003KT 15SM SCT070 OVC120 18/16 A2997 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T11:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","63","66",,,,,"88",,"SCT:04 30 SCT:04 60 SCT:04 95","29.52","15.00","64","190",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08611/11/20 11:46:02 METAR KSCH 111646Z 19005KT 15SM SCT030 SCT060 SCT095 19/17 A2993 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T12:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","63","64",,"-RA:02 BR:1 |RA |RA",,,"94",,"OVC:08 85","29.50","6.00","63","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07711/11/20 12:45:02 METAR KSCH 111745Z 16005KT 6SM -RABR OVC085 18/17 A2991 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","63","64",,"-RA:02 |RA |RA",,,"94",,"SCT:04 55 BKN:07 70 OVC:08 85","29.50","5.00","63","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08911/11/20 13:50:02 METAR KSCH 111850Z 17004KT 5SM -RA SCT055 BKN070 OVC085 18/17 A2991 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T14:57:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","64","64",,"-RA:02 |RA |RA",,,"100",,"OVC:08 5","29.49","5.00","64","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/11/20 14:57:02 METAR KSCH 111957Z 18004KT 5SM -RA OVC005 18/18 A2990 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T15:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","64","64",,"RA:02 |RA |RA RA",,,"100",,"OVC:08 5","29.49","5.00","64","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07411/11/20 15:47:02 METAR KSCH 112047Z 20004KT 5SM RA OVC005 18/18 A2990 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T16:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","64","64",,"-RA:02 |RA |RA",,,"100",,"OVC:08 7","29.47","5.00","64","240",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/11/20 16:45:02 METAR KSCH 112145Z 24010KT 5SM -RA OVC007 18/18 A2988 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T17:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","64","64",,,,,"100",,"BKN:07 7 OVC:08 50","29.47","7.00","64","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07811/11/20 17:45:02 METAR KSCH 112245Z 17005KT 7SM BKN007 OVC050 18/18 A2988 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T18:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","64","64",,,,,"100",,"SCT:04 7 SCT:04 47 OVC:08 50","29.47","7.00","64","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08511/11/20 18:58:02 METAR KSCH 112358Z 17005KT 7SM SCT007 SCT047 OVC050 18/18 A2987 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-11T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0644","1636",
"74499404741","2020-11-12T07:45:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","37","46",,,,,"71",,,,"10.00",,"280","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET061METAR KSCH 121245Z 28012G19KT 10SM SCT055 OVC065 08/03 A3005=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-12T07:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","37","46",,,,,"71",,"SCT:04 55 OVC:08 65","29.64","10.00","42","280","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08811/12/20 07:46:02 METAR KSCH 121246Z 28012G19KT 10SM SCT055 OVC065 08/03 A3005 RMK FIRST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-12T08:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","36","46",,,,,"66",,"OVC:08 65","29.68","15.00","42","280","23","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/12/20 08:46:02 METAR KSCH 121346Z 28012G20KT 15SM OVC065 08/02 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-12T09:45:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","36","46",,,,,"66",,"BKN:07 100 BKN:07 120","29.70","15.00","42","300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07911/12/20 09:45:02 METAR KSCH 121445Z 300  KT 15SM BKN100 BKN120 08/02 A3011 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-11-12T10:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","36","46",,,,,"66",,"SCT:04 100","29.68","15.00","42","300","20","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07511/12/20 10:58:02 METAR KSCH 121558Z 30011G17KT 15SM SCT100 08/02 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
